,g,b,Ref Energy,Total Steps,Total Time,RAM Usage
0,-0.5,-0.1,2.276904778723537,15.060232858764346,30.071470845490694,37557.7138671875
0,-0.5,0.1,2.418278556085734,2.4598650969293288,25.230279635638,37557.7138671875
0,0.5,0.1,1.3968267317591854,2.7924528356726905,27.30812087841332,37557.7138671875
0,-0.5,-0.2,2.617733758030537,15.009987467612586,30.020218033343554,37557.7138671875
0,-0.5,0.2,2.8313161597768466,15.134259347605513,36.68659648671746,37557.5927734375
0,-0.5,-0.3,2.114044869128665,15.000513381226273,39.923459650948644,37557.7138671875
0,-0.5,0.3,2.912487100464599,15.027222613990983,34.78753031976521,37557.65625
0,0.5,0.4,1.006028495148277,15.024651089839303,28.46466277912259,37557.7138671875
0,-0.5,-0.5,2.118071466669917,15.06982793955556,50.2286417260766,37557.65625
0,-0.5,0.5,1.3952555620528058,15.04666129735258,53.75334383919835,37557.5869140625
0,0.5,0.5,0.9688480676282445,15.110315331719598,45.64444639347494,37557.5888671875
